Id,LotArea,OverallQual,OverallCond,YearBuilt,TotalBsmtSF,GrLivArea,BedroomAbvGr,FullBath,HalfBath,GarageCars,GarageArea,TotRmsAbvGrd,Fireplaces,Neighborhood,HouseStyle,RoofStyle,Exterior1st,KitchenQual,HeatingQC,CentralAir,SaleCondition,SalePrice,Lot Frontage,Lot Area,Overall Qual,Year Built,Year Remod/Add,Mas Vnr Area,BsmtFin SF 1,Total Bsmt SF,1st Flr SF,2nd Flr SF,Gr Liv Area,Bsmt Full Bath,Full Bath,Half Bath,TotRms AbvGrd,Garage Yr Blt,Garage Cars,Garage Area
629,16292,10,6,2008,1076,2835,4,1,2,2,607,10,2,NridgHt,2Story,Hip,Wd Sdng,Fa,Fa,Y,Partial,940029,57.0,16292.0,10.0,2008,2015.0,120.0,1136.0,1076.0,2442,1718,2835,1,1,2,10,2009.0,2,607.0
630,11613,4,8,2004,104,2825,2,1,0,3,688,4,2,OldTown,1.5Fin,Hip,BrkFace,Fa,Ex,Y,Family,735000,99.0,11613.0,4.0,2004,2018.0,31.0,341.0,104.0,1394,1692,2825,2,1,0,4,2005.0,3,688.0
631,9385,5,6,1952,813,3604,6,3,2,4,918,12,0,NridgHt,2Story,Flat,CemntBd,Gd,TA,Y,Normal,794435,63.0,9385.0,5.0,1952,1966.0,341.0,1002.0,813.0,2121,1143,3604,0,3,2,12,1953.0,4,918.0
632,8427,6,5,2019,2497,2336,2,3,0,3,735,7,3,Mitchel,SLvl,Hip,MetalSd,TA,Ex,Y,Partial,843898,46.0,8427.0,6.0,2019,2035.0,60.0,591.0,2497.0,1809,1255,2336,2,3,0,7,2020.0,3,735.0
633,13210,6,4,1957,1680,1174,2,4,0,1,320,5,3,Sawyer,2Story,Gable,Wd Sdng,Ex,Gd,N,Abnorml,538848,73.0,13210.0,6.0,1957,1973.0,238.0,287.0,1680.0,2467,111,1174,0,4,0,5,1959.0,1,320.0
634,7045,5,6,2006,583,3353,3,3,0,0,133,7,0,Mitchel,2Story,Flat,BrkFace,TA,Ex,N,Abnorml,730448,88.0,7045.0,,2006,2025.0,157.0,383.0,583.0,1497,23,3353,2,3,0,7,2006.0,0,133.0
635,14186,7,3,1998,1046,1062,6,4,1,4,923,11,2,Edwards,1Story,Gable,CemntBd,TA,Gd,N,Family,635200,81.0,14186.0,7.0,1998,2003.0,81.0,644.0,1046.0,1829,1317,1062,2,4,1,11,1998.0,4,923.0
636,4856,4,7,1985,1030,3222,5,3,1,2,531,7,0,CollgCr,SLvl,Gable,CemntBd,Fa,Gd,N,Partial,688639,67.0,4856.0,4.0,1985,1996.0,207.0,1724.0,1030.0,1149,321,3222,0,3,1,7,1986.0,2,531.0
637,18986,9,9,1955,2464,1041,5,1,2,0,30,8,2,Sawyer,SLvl,Flat,VinylSd,TA,Fa,N,Normal,637204,98.0,18986.0,9.0,1955,1966.0,351.0,923.0,2464.0,856,1035,1041,0,1,2,8,1957.0,0,30.0
638,17149,3,6,2022,740,698,6,3,0,2,545,8,3,Somerst,1.5Fin,Flat,Wd Sdng,TA,Gd,N,Family,503286,81.0,17149.0,3.0,2022,2031.0,257.0,1268.0,740.0,1948,1738,698,2,3,0,8,2023.0,2,545.0
639,13633,10,7,1970,857,2887,5,3,2,3,749,8,3,CollgCr,1.5Fin,Hip,CemntBd,Gd,TA,N,Normal,897546,83.0,13633.0,10.0,1970,1982.0,472.0,109.0,857.0,2483,961,2887,1,3,2,8,1971.0,3,749.0
640,5963,9,8,2013,762,3698,4,2,1,3,749,8,3,NridgHt,2Story,Gable,Wd Sdng,Ex,Ex,Y,Partial,990777,88.0,5963.0,9.0,2013,2026.0,458.0,1772.0,762.0,1650,1744,3698,2,2,1,8,2015.0,3,749.0
641,12706,5,9,1959,813,982,1,4,1,1,307,7,2,Sawyer,2Story,Hip,VinylSd,TA,Ex,N,Abnorml,483733,75.0,12706.0,5.0,1959,1969.0,454.0,735.0,813.0,1920,1015,982,2,4,1,7,,1,307.0
642,4336,6,5,1985,107,2625,2,2,0,1,332,5,1,NAmes,1.5Fin,Gable,VinylSd,Fa,Fa,N,Abnorml,624783,93.0,4336.0,6.0,1985,2004.0,360.0,19.0,107.0,2321,1780,2625,2,2,0,5,1985.0,1,332.0
643,9096,9,9,1983,1490,3890,3,4,1,2,500,7,2,CollgCr,2Story,Hip,MetalSd,Gd,Ex,N,Partial,967794,72.0,9096.0,9.0,1983,1984.0,394.0,,1490.0,2402,338,3890,1,4,1,7,1985.0,2,500.0
644,10465,8,6,2009,1102,2952,1,4,2,3,787,7,3,CollgCr,2Story,Gable,CemntBd,Fa,Ex,N,Family,919088,50.0,10465.0,,2009,2029.0,159.0,279.0,1102.0,1756,153,2952,1,4,2,7,2010.0,3,787.0
645,7845,4,8,1958,1130,2933,3,1,2,4,1005,8,1,Sawyer,2Story,Flat,BrkFace,TA,TA,N,Abnorml,677326,100.0,7845.0,4.0,1958,1978.0,353.0,399.0,1130.0,2111,1538,2933,1,1,2,8,1958.0,4,1005.0
646,19644,9,5,2019,2403,1888,1,1,2,2,590,3,0,CollgCr,SLvl,Flat,MetalSd,Gd,Gd,Y,Abnorml,834661,42.0,19644.0,9.0,2019,2029.0,60.0,1669.0,2403.0,1230,1006,1888,0,1,2,3,2021.0,2,590.0
647,19219,4,8,1961,385,4475,4,4,1,3,838,9,1,NridgHt,2Story,Gable,Wd Sdng,,Gd,N,Partial,920336,109.0,19219.0,4.0,1961,1963.0,327.0,786.0,385.0,957,656,4475,2,4,1,9,1962.0,3,838.0
648,5973,5,7,2001,821,1528,3,1,1,3,684,9,2,NAmes,1Story,Flat,VinylSd,TA,Ex,Y,Normal,589409,46.0,5973.0,5.0,2001,2011.0,469.0,1150.0,821.0,1863,493,1528,0,1,1,9,2002.0,3,684.0
649,3412,3,8,1999,1254,713,5,3,0,1,268,11,3,OldTown,2Story,Hip,VinylSd,Gd,TA,Y,Family,455414,84.0,3412.0,3.0,1999,2002.0,481.0,1035.0,1254.0,1706,677,713,1,3,0,11,1999.0,1,268.0
650,8816,5,10,1953,158,4430,5,1,1,2,467,9,1,OldTown,1Story,Hip,MetalSd,Gd,TA,N,Family,819781,68.0,8816.0,5.0,1953,1970.0,151.0,1337.0,158.0,2168,569,4430,1,1,1,9,1955.0,2,467.0
651,6813,4,8,1981,1497,1179,2,4,0,3,670,6,0,Mitchel,1Story,Flat,VinylSd,TA,Fa,Y,Partial,517545,48.0,6813.0,4.0,1981,,188.0,1013.0,1497.0,859,103,1179,2,4,0,6,1982.0,3,670.0
652,7439,10,6,1987,1746,2255,4,4,0,3,666,9,0,NridgHt,SLvl,Flat,BrkFace,TA,Fa,N,Normal,808517,45.0,7439.0,10.0,1987,1996.0,314.0,837.0,1746.0,1274,1038,2255,0,4,0,9,1987.0,3,666.0
653,4364,6,4,1989,2406,3663,5,2,2,2,452,11,0,NAmes,1.5Fin,Hip,MetalSd,TA,Ex,N,Abnorml,848495,43.0,4364.0,6.0,1989,1997.0,113.0,1402.0,2406.0,1128,456,3663,1,2,2,11,1989.0,2,452.0
654,15151,3,6,1962,1872,4491,2,2,2,2,458,5,3,Edwards,1Story,Gable,BrkFace,Gd,Ex,N,Normal,886700,71.0,15151.0,3.0,1962,1981.0,112.0,1007.0,1872.0,2003,1127,4491,0,2,2,5,1963.0,2,458.0
655,13838,5,9,1979,1522,4358,4,1,0,1,373,7,2,Sawyer,1.5Fin,Gable,Wd Sdng,Fa,Ex,N,Family,919173,,13838.0,5.0,1979,1983.0,490.0,851.0,1522.0,1910,1317,4358,1,1,0,7,,1,373.0
656,12112,6,10,1982,2458,642,6,4,0,3,692,9,0,CollgCr,1Story,Gable,BrkFace,Ex,Gd,N,Abnorml,592844,42.0,12112.0,6.0,1982,,68.0,1454.0,2458.0,1103,775,642,2,4,0,9,1984.0,3,692.0
657,11404,9,7,2018,1173,1766,5,3,0,0,101,8,0,Mitchel,2Story,Gable,CemntBd,Ex,Fa,N,Normal,716100,119.0,11404.0,9.0,2018,2020.0,244.0,1720.0,,760,825,1766,0,3,0,8,2018.0,0,101.0
658,10492,3,9,1973,342,3723,6,1,0,3,817,10,3,OldTown,SLvl,Flat,VinylSd,Gd,Gd,N,Normal,765358,59.0,10492.0,3.0,1973,1991.0,78.0,909.0,342.0,863,1673,3723,2,1,0,10,1973.0,3,817.0
659,3465,5,8,1982,718,2034,4,2,2,0,100,9,1,Somerst,1Story,Gable,MetalSd,Gd,TA,N,Normal,550470,70.0,3465.0,5.0,1982,1986.0,,1000.0,718.0,1992,481,2034,0,2,2,9,1984.0,0,100.0
660,5273,6,7,2021,659,1187,5,3,0,0,175,7,3,NAmes,2Story,Flat,Wd Sdng,TA,Ex,Y,Normal,598790,56.0,5273.0,6.0,2021,2032.0,382.0,342.0,659.0,503,161,1187,2,3,0,7,2022.0,0,175.0
661,10656,3,9,1950,2304,839,4,1,0,0,144,10,0,NAmes,SLvl,Flat,BrkFace,TA,Fa,N,Abnorml,395009,100.0,10656.0,3.0,1950,1959.0,310.0,169.0,2304.0,2443,940,839,1,1,0,10,1952.0,0,144.0
662,19074,7,8,2008,1962,4365,2,4,2,2,497,5,2,OldTown,SLvl,Hip,MetalSd,TA,Ex,,Partial,1096750,54.0,19074.0,7.0,2008,2028.0,191.0,1157.0,1962.0,1937,909,4365,1,4,2,5,2010.0,2,497.0
663,4394,10,9,2019,929,2247,2,3,0,3,767,7,3,Mitchel,SLvl,Hip,BrkFace,TA,TA,N,Family,821442,112.0,4394.0,10.0,2019,2031.0,212.0,63.0,929.0,2442,1640,2247,0,3,0,7,2021.0,3,767.0
664,9747,6,6,1974,2328,1397,6,3,1,4,984,10,2,Edwards,SLvl,Gable,BrkFace,Ex,Fa,N,Family,606136,67.0,9747.0,6.0,1974,,359.0,1629.0,2328.0,1673,1173,1397,2,3,1,10,1976.0,4,984.0
665,9534,6,8,2020,641,3301,4,4,0,3,666,7,3,OldTown,1.5Fin,Flat,CemntBd,Gd,Fa,Y,Abnorml,908713,99.0,9534.0,6.0,2020,2039.0,281.0,1558.0,641.0,1301,917,3301,1,4,0,7,2022.0,3,666.0
666,13370,10,6,1966,1993,1895,5,1,2,0,16,7,0,,1Story,Hip,VinylSd,TA,TA,Y,Abnorml,706134,,13370.0,10.0,1966,1968.0,467.0,451.0,1993.0,2242,180,1895,2,1,2,7,1966.0,0,16.0
667,13078,4,8,1990,2389,4304,4,4,1,1,294,8,0,OldTown,2Story,Gable,BrkFace,Ex,Fa,Y,Family,981429,87.0,13078.0,4.0,1990,1999.0,241.0,598.0,2389.0,2078,1754,4304,2,4,1,8,1991.0,1,294.0
668,12215,6,4,1968,1822,997,1,2,1,3,757,6,1,NAmes,1.5Fin,Hip,CemntBd,Gd,Fa,Y,Family,560124,61.0,12215.0,6.0,1968,1985.0,387.0,66.0,1822.0,2476,1020,997,1,2,1,6,1968.0,3,757.0
669,14266,8,4,1997,282,1325,2,3,2,3,698,4,1,NridgHt,1.5Fin,Flat,VinylSd,TA,Fa,Y,Family,640145,117.0,14266.0,8.0,1997,2009.0,275.0,562.0,282.0,1662,915,1325,2,3,2,4,1999.0,3,698.0
670,14967,7,6,2015,1147,2731,1,4,1,1,233,4,2,Somerst,SLvl,Hip,Wd Sdng,Ex,TA,,Normal,847485,117.0,14967.0,7.0,2015,2035.0,410.0,460.0,1147.0,566,647,2731,1,4,1,4,2015.0,1,233.0
671,4028,5,3,2023,78,1839,4,2,1,3,759,6,2,Sawyer,1.5Fin,Hip,CemntBd,Fa,Fa,N,Abnorml,591669,54.0,4028.0,5.0,2023,2033.0,340.0,1101.0,78.0,872,243,1839,1,2,1,6,2024.0,3,759.0
672,11571,6,10,1986,1092,941,4,1,2,2,570,6,0,OldTown,1Story,Gable,VinylSd,Gd,TA,Y,Abnorml,552846,60.0,11571.0,6.0,1986,1990.0,,591.0,1092.0,1733,1018,941,2,1,2,6,1987.0,2,570.0
673,10764,4,4,1951,55,3616,3,1,0,4,1040,8,2,CollgCr,1Story,Gable,MetalSd,Gd,Ex,Y,Normal,733300,79.0,10764.0,4.0,1951,1967.0,111.0,344.0,55.0,1151,1526,3616,1,1,0,8,1953.0,4,1040.0
674,6001,3,9,1979,861,804,6,1,1,2,600,12,1,Mitchel,2Story,Flat,BrkFace,Gd,Fa,N,Normal,383821,53.0,6001.0,3.0,1979,1981.0,390.0,1598.0,861.0,2386,1338,804,0,1,1,12,1980.0,2,600.0
675,9059,3,4,1972,809,1678,2,2,2,0,179,4,1,OldTown,1.5Fin,Gable,MetalSd,Fa,TA,,Partial,441932,114.0,9059.0,3.0,1972,1992.0,126.0,936.0,809.0,2156,36,1678,1,2,2,4,1973.0,0,179.0
676,16976,7,8,1980,2173,628,6,3,1,1,236,8,0,Mitchel,1.5Fin,Flat,VinylSd,Fa,Ex,N,Normal,591047,43.0,16976.0,7.0,1980,1993.0,348.0,1158.0,2173.0,2481,210,628,1,3,1,8,1982.0,1,
677,5891,8,8,1958,2331,1674,6,3,1,2,562,10,3,Somerst,SLvl,Hip,CemntBd,Gd,Gd,Y,Normal,688487,79.0,5891.0,8.0,1958,1974.0,386.0,1520.0,2331.0,1752,826,1674,2,3,1,10,1958.0,2,562.0
678,14563,9,10,2009,1328,4382,4,4,1,3,699,7,3,Sawyer,1Story,Gable,Wd Sdng,Fa,Gd,N,Partial,1119812,113.0,14563.0,,2009,2020.0,305.0,1582.0,1328.0,952,844,4382,1,4,1,7,2009.0,3,699.0
679,17233,5,5,1973,888,988,1,4,1,1,289,5,1,NAmes,SLvl,Hip,MetalSd,TA,TA,Y,Abnorml,529323,88.0,17233.0,5.0,1973,1973.0,447.0,1568.0,888.0,1809,73,988,2,4,1,5,1975.0,1,289.0
680,19355,9,9,1970,1996,3327,1,3,0,0,82,6,2,OldTown,2Story,Flat,BrkFace,Gd,Fa,N,Normal,932415,90.0,19355.0,9.0,1970,1981.0,403.0,1014.0,1996.0,1658,1141,3327,0,3,0,6,1970.0,0,82.0
681,8197,8,7,2004,499,3053,2,3,1,2,616,5,2,Mitchel,1Story,Gable,BrkFace,TA,Fa,Y,Abnorml,849584,65.0,8197.0,8.0,2004,2013.0,41.0,1125.0,499.0,713,1124,3053,1,3,1,5,2006.0,2,616.0
682,10649,8,10,1985,2273,1995,5,3,2,1,252,9,1,Edwards,2Story,Hip,CemntBd,Fa,Ex,N,Normal,752024,49.0,10649.0,8.0,1985,1990.0,269.0,1046.0,2273.0,2418,0,1995,0,3,2,9,1987.0,1,252.0
683,7861,8,4,2017,2010,2495,5,3,0,3,759,8,2,OldTown,1.5Fin,Gable,BrkFace,Gd,Gd,Y,Partial,852857,115.0,7861.0,8.0,2017,2023.0,228.0,231.0,2010.0,1516,1691,2495,1,3,0,8,2019.0,3,759.0
684,18812,5,7,1990,1985,1886,5,2,2,1,372,11,0,Somerst,1Story,Flat,MetalSd,TA,Gd,N,Family,699584,120.0,18812.0,5.0,1990,2000.0,270.0,1172.0,1985.0,788,186,1886,0,2,2,11,1990.0,1,372.0
685,3357,7,7,1976,590,1812,1,1,2,3,680,5,3,OldTown,SLvl,Flat,BrkFace,Gd,Fa,N,Normal,583959,71.0,3357.0,7.0,1976,1991.0,360.0,233.0,590.0,1178,1621,1812,1,1,2,5,1976.0,3,680.0
686,17940,7,6,2008,1166,1267,5,2,1,0,31,7,2,Mitchel,1.5Fin,Gable,Wd Sdng,,Ex,N,Partial,649811,53.0,17940.0,7.0,2008,2014.0,185.0,548.0,1166.0,2026,1237,1267,2,2,1,7,2009.0,0,31.0
687,8832,8,3,1986,1327,2916,5,1,2,0,33,10,0,CollgCr,2Story,Gable,VinylSd,Gd,Gd,Y,Partial,758558,78.0,8832.0,8.0,1986,,39.0,1587.0,1327.0,659,1267,2916,0,1,2,10,1988.0,0,33.0
688,14080,4,9,1993,284,2617,4,1,2,3,824,9,1,,2Story,Hip,MetalSd,Ex,TA,Y,Abnorml,684563,116.0,14080.0,4.0,1993,1997.0,469.0,1112.0,284.0,987,1305,2617,2,1,2,9,1995.0,3,824.0
689,3793,3,6,2011,173,772,2,2,0,1,348,6,2,Sawyer,SLvl,Gable,CemntBd,TA,Fa,Y,Family,410299,55.0,3793.0,3.0,2011,2015.0,288.0,1686.0,173.0,1210,623,772,2,2,0,6,2013.0,1,348.0
690,5226,3,6,1954,855,1540,5,4,0,2,619,7,2,OldTown,SLvl,Gable,MetalSd,Ex,TA,,Partial,446762,112.0,5226.0,3.0,1954,1956.0,57.0,751.0,855.0,1154,1041,1540,0,4,0,7,1954.0,2,619.0
691,15727,5,6,1982,1370,1401,3,3,1,0,166,7,3,NAmes,SLvl,Flat,CemntBd,Fa,Gd,Y,Normal,572762,45.0,15727.0,5.0,1982,1991.0,31.0,1110.0,1370.0,843,1151,1401,1,3,1,7,1983.0,0,166.0
692,15696,4,6,1975,2335,3613,6,3,2,1,371,10,2,Mitchel,1Story,Flat,MetalSd,TA,Gd,Y,Partial,839271,84.0,15696.0,4.0,1975,1978.0,424.0,1684.0,2335.0,1802,423,3613,1,3,2,10,1975.0,1,371.0
693,10091,5,8,1976,2046,4478,6,4,2,2,557,11,1,Mitchel,SLvl,Flat,CemntBd,TA,Gd,Y,Normal,949333,,10091.0,5.0,1976,1992.0,280.0,1549.0,2046.0,2313,1340,4478,1,4,2,11,1978.0,2,557.0
694,4022,3,3,1985,0,1842,4,4,2,4,920,6,0,NridgHt,2Story,Flat,MetalSd,Fa,TA,Y,Partial,509532,94.0,4022.0,3.0,1985,2002.0,462.0,85.0,0.0,2472,1375,1842,2,4,2,6,1987.0,4,920.0
695,3733,7,3,1965,1237,1180,3,4,0,0,162,5,3,OldTown,1Story,Gable,VinylSd,Gd,Fa,N,Partial,464771,87.0,3733.0,7.0,1965,1981.0,258.0,1556.0,1237.0,681,934,1180,2,4,0,5,1965.0,0,162.0
696,18719,4,5,1977,266,2228,6,4,0,0,127,11,3,Sawyer,2Story,Gable,CemntBd,Ex,Ex,N,Partial,648695,48.0,18719.0,4.0,1977,1978.0,103.0,1472.0,266.0,2182,698,2228,0,4,0,11,1978.0,0,127.0
697,18701,6,7,1953,1113,4171,2,2,2,3,660,4,3,Mitchel,2Story,Flat,VinylSd,TA,TA,Y,Partial,947982,104.0,18701.0,6.0,1953,1963.0,293.0,,,1951,744,4171,2,2,2,4,1953.0,3,660.0
698,18482,5,8,1997,2256,2814,2,3,2,2,544,5,3,NridgHt,SLvl,Hip,Wd Sdng,Gd,Fa,N,Partial,864424,83.0,18482.0,5.0,1997,2016.0,274.0,1118.0,2256.0,1872,1690,2814,1,3,2,5,1999.0,2,544.0
699,5832,7,5,1992,1469,3243,4,4,2,1,230,8,1,NridgHt,2Story,Flat,MetalSd,Gd,Fa,Y,Family,814499,41.0,5832.0,7.0,1992,1996.0,76.0,447.0,,1808,111,3243,0,4,2,8,1994.0,1,230.0
700,19429,3,4,2023,16,1643,5,2,2,1,395,9,3,CollgCr,1.5Fin,Flat,Wd Sdng,Fa,Fa,Y,Partial,641834,93.0,19429.0,3.0,2023,,84.0,870.0,16.0,1993,1672,1643,1,2,2,9,2025.0,1,395.0
701,16369,4,6,2008,637,4017,6,2,2,0,129,8,3,OldTown,1Story,Flat,Wd Sdng,Gd,Fa,N,Abnorml,897467,102.0,16369.0,4.0,2008,2020.0,167.0,209.0,637.0,2315,456,4017,0,2,2,8,2008.0,0,129.0
702,6164,6,3,1952,127,1811,1,2,0,0,17,5,3,CollgCr,SLvl,Hip,BrkFace,Ex,TA,N,Family,470919,53.0,6164.0,6.0,1952,1956.0,,1507.0,127.0,1187,1729,1811,1,2,0,5,1952.0,0,17.0
703,9830,7,9,2011,2430,771,6,4,0,3,741,10,0,Somerst,SLvl,Hip,CemntBd,Ex,Fa,N,Family,619140,95.0,9830.0,7.0,2011,2016.0,266.0,1699.0,2430.0,1414,930,771,2,4,0,10,2012.0,3,741.0
704,15450,3,10,1961,1945,1632,5,1,0,1,381,7,3,Sawyer,1.5Fin,Gable,CemntBd,Fa,Ex,N,Partial,558631,86.0,15450.0,3.0,1961,1966.0,226.0,1338.0,1945.0,523,679,1632,2,1,0,7,1961.0,1,381.0
705,17784,6,9,1962,42,3400,2,1,2,3,677,8,1,Mitchel,1.5Fin,Flat,CemntBd,Fa,Ex,N,Normal,813532,98.0,17784.0,6.0,1962,,59.0,1538.0,42.0,1043,1147,3400,1,1,2,8,1964.0,3,677.0
706,19932,10,5,2007,1201,4096,2,1,1,4,964,7,0,OldTown,1Story,Gable,BrkFace,Fa,Gd,Y,Family,1130540,59.0,19932.0,10.0,2007,2012.0,348.0,506.0,1201.0,929,1571,4096,0,1,1,7,2007.0,4,964.0
707,8787,9,3,1988,748,1515,3,4,0,3,839,5,0,,2Story,Gable,CemntBd,Ex,Fa,N,Partial,665906,95.0,8787.0,9.0,1988,2002.0,105.0,609.0,748.0,1011,1269,1515,2,4,0,5,1989.0,3,839.0
708,17089,3,8,2019,435,2314,4,1,1,3,802,9,0,CollgCr,1Story,Hip,Wd Sdng,Fa,Fa,Y,Abnorml,681569,62.0,17089.0,3.0,2019,2020.0,367.0,1791.0,435.0,1919,1228,2314,0,1,1,9,2020.0,3,802.0
709,3790,5,4,2023,765,3322,2,4,2,4,975,8,2,Mitchel,1Story,Flat,MetalSd,Fa,Ex,Y,Abnorml,837822,106.0,3790.0,5.0,2023,2036.0,298.0,66.0,765.0,638,968,3322,1,4,2,8,2024.0,4,975.0
710,7829,7,5,2000,45,2123,1,1,0,4,1050,5,0,Somerst,2Story,Hip,MetalSd,Fa,Gd,Y,Family,672653,74.0,7829.0,7.0,2000,2011.0,250.0,921.0,45.0,1217,1467,2123,1,1,0,5,2001.0,4,1050.0
711,18687,6,4,1972,1588,2865,6,1,0,1,350,9,0,Mitchel,1Story,Flat,MetalSd,Gd,Fa,N,Abnorml,735303,118.0,18687.0,6.0,1972,1979.0,46.0,538.0,1588.0,1025,1345,2865,1,1,0,9,1973.0,1,350.0
712,16316,3,9,1955,1312,3797,4,1,0,2,540,9,1,OldTown,SLvl,Flat,CemntBd,Fa,Gd,Y,Partial,793036,108.0,16316.0,3.0,1955,1969.0,460.0,713.0,1312.0,2111,744,3797,0,1,0,9,1957.0,2,540.0
713,5459,9,3,2003,271,2900,1,2,2,0,94,5,3,Somerst,SLvl,Flat,Wd Sdng,TA,TA,N,Family,784156,101.0,5459.0,9.0,2003,2022.0,261.0,1765.0,271.0,721,1466,2900,2,2,2,5,2005.0,0,94.0
714,18983,9,5,2010,1380,972,6,4,1,4,1012,12,0,Somerst,1.5Fin,Hip,Wd Sdng,Gd,TA,N,Abnorml,739932,99.0,18983.0,9.0,2010,2019.0,228.0,1672.0,1380.0,1975,926,972,1,4,1,12,2012.0,4,1012.0
715,9267,8,7,1974,1372,2720,6,4,1,2,593,11,1,OldTown,1.5Fin,Gable,Wd Sdng,TA,Gd,N,Abnorml,765903,95.0,,8.0,1974,1988.0,414.0,178.0,1372.0,502,233,2720,0,4,1,11,1975.0,2,593.0
716,12550,6,6,1993,749,4234,6,4,1,1,320,11,2,Mitchel,1.5Fin,Gable,Wd Sdng,Ex,TA,Y,Family,964084,115.0,12550.0,6.0,1993,2000.0,28.0,899.0,749.0,598,199,4234,2,4,1,11,1993.0,1,320.0
717,15880,3,4,1974,1043,4400,4,4,2,4,950,10,3,Edwards,1.5Fin,Gable,BrkFace,Fa,Ex,N,Family,916339,74.0,15880.0,3.0,1974,1991.0,232.0,1772.0,1043.0,1290,1555,4400,2,4,2,10,1974.0,4,950.0
718,13261,4,5,1973,503,2080,1,1,0,2,467,7,2,OldTown,1Story,Flat,BrkFace,Gd,Ex,Y,Normal,560473,81.0,13261.0,4.0,1973,1980.0,67.0,240.0,503.0,1397,1349,2080,0,1,0,7,1973.0,2,467.0
719,14062,7,7,2005,985,1544,2,3,2,2,500,5,0,NridgHt,2Story,Gable,BrkFace,Gd,Ex,Y,Normal,700563,,14062.0,7.0,2005,,262.0,1588.0,985.0,2000,454,1544,1,3,2,5,2005.0,2,500.0
720,11838,10,4,1962,1008,4062,4,2,0,3,816,7,1,Edwards,1.5Fin,Gable,VinylSd,Gd,TA,N,Family,953587,51.0,11838.0,10.0,1962,1977.0,212.0,1662.0,1008.0,1359,4,4062,2,2,0,7,1962.0,3,816.0
721,9992,6,4,1960,1673,3518,4,4,0,3,817,9,0,Somerst,2Story,Flat,BrkFace,Fa,TA,N,Normal,812371,75.0,9992.0,6.0,1960,1966.0,233.0,485.0,1673.0,2484,699,3518,0,4,0,9,1960.0,3,817.0
722,19631,9,10,1976,1527,1191,6,1,2,3,703,11,1,Edwards,1.5Fin,Hip,BrkFace,TA,Gd,N,Abnorml,695818,97.0,19631.0,,1976,1987.0,288.0,429.0,1527.0,840,727,1191,0,1,2,11,1978.0,3,703.0
723,18391,3,6,1958,1852,3520,1,4,2,2,532,6,0,Mitchel,SLvl,Flat,BrkFace,Fa,Ex,N,Partial,784787,71.0,18391.0,3.0,1958,1976.0,29.0,1660.0,1852.0,2311,1699,3520,2,4,2,6,1960.0,2,532.0
724,10489,7,8,1983,1960,1247,2,2,2,4,1033,8,1,NAmes,SLvl,Hip,VinylSd,Gd,Ex,Y,Normal,667908,99.0,10489.0,7.0,1983,1997.0,286.0,1510.0,1960.0,1347,1297,1247,0,2,2,8,1984.0,4,1033.0
725,4640,7,4,2017,1045,2455,2,3,0,3,731,5,1,Sawyer,1.5Fin,Gable,CemntBd,,Gd,Y,Normal,776141,112.0,4640.0,7.0,2017,2031.0,236.0,1204.0,1045.0,1509,1638,2455,1,3,0,5,2019.0,3,731.0
726,8765,7,10,2004,687,1567,1,2,2,0,17,3,2,OldTown,1Story,Hip,CemntBd,TA,Gd,Y,Abnorml,634973,118.0,8765.0,7.0,2004,2013.0,344.0,1411.0,687.0,2305,597,1567,0,2,2,3,2006.0,0,17.0
727,3286,8,5,1984,2102,3931,1,1,1,1,262,3,3,OldTown,2Story,Gable,CemntBd,TA,TA,N,Abnorml,905021,88.0,3286.0,8.0,1984,1996.0,413.0,718.0,2102.0,1275,1121,3931,0,1,1,3,1986.0,1,262.0
728,8739,4,6,1970,2482,3690,1,1,1,1,220,5,3,Mitchel,SLvl,Flat,CemntBd,Fa,Fa,N,Family,821362,83.0,8739.0,4.0,1970,1986.0,157.0,1763.0,2482.0,1219,1069,3690,0,1,1,5,1970.0,1,220.0
729,11238,9,5,2014,2046,1117,1,2,0,4,974,5,0,Sawyer,SLvl,Hip,Wd Sdng,TA,Ex,N,Family,694300,43.0,11238.0,9.0,2014,2030.0,370.0,1455.0,2046.0,1618,765,1117,0,2,0,5,2016.0,4,974.0
730,3525,6,9,1968,1842,4143,5,2,2,2,541,8,1,NAmes,2Story,Hip,Wd Sdng,Fa,Fa,N,Family,867531,103.0,3525.0,6.0,1968,1981.0,11.0,1249.0,1842.0,1268,1437,4143,2,2,2,8,1968.0,2,541.0
731,9707,10,5,2003,210,1605,2,1,1,2,453,6,3,,SLvl,Gable,CemntBd,TA,TA,N,Normal,696013,81.0,9707.0,10.0,2003,2008.0,202.0,1295.0,210.0,707,217,1605,1,1,1,6,2003.0,2,453.0
732,5220,8,8,1974,1271,4376,5,2,0,0,37,11,2,NAmes,1Story,Flat,MetalSd,TA,Ex,N,Family,917016,63.0,5220.0,8.0,1974,1980.0,130.0,876.0,1271.0,2197,93,4376,0,2,0,11,1976.0,0,37.0
733,18082,8,8,1986,1507,808,5,1,1,3,770,11,0,CollgCr,2Story,Hip,Wd Sdng,Fa,TA,Y,Abnorml,651942,102.0,18082.0,8.0,1986,2005.0,418.0,339.0,1507.0,1481,336,808,0,1,1,11,1986.0,3,770.0
